P135_COMBO_TABLE3,PRODUCT,SERIAL_NUM,TRANS_SEQ,OPERATION,SBR,PART_NUM,BIRTH_DATE,EVENT_DATE,TEST_DATE,SPC_ID,OCCURRENCE,SEQ,TEST_SEQ_EVENT,STATE_NAME,HD_PHYS_PSN,DATA_ZONE,TRK_NUM,HD_LGC_PSN,HTR_DAC,HTR_DAC_REF,DELTA_DAC,TEST_ITERATION,CNTCT_TEST_STAGE,MODE,TRIP_MASK,NORM_AGC,NORM_AGC_REF,STRESSED_RRO,LOCAL_REF_RRO,DETECTOR1,DETECTOR2,DETECTOR3,DETECTOR4,DETECTOR5,DETECTOR6,AC_DETCR,AC_DETCR_REF,ACTIVE_HEATER,INACTIVE_HEATER_DAC,IPD_LATE_DTCT,LFACH_AMP,IPD5_FIT_LFACH,LRDED_STDEV,IPD5_FIT_LRDED,IPD5_FIT_DED
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,73,33,-27,9,MAIN,W,0,174,191,0.0249,0.0110,0.000,0.000,0.000,45.627,0.000,0.000,0.000,0.000,W,0,0.000,45.627,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,76,36,-24,10,MAIN,W,0,175,192,0.0257,0.0118,0.000,0.000,0.000,44.174,0.000,0.000,0.000,0.000,W,0,0.000,44.174,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,79,39,-21,11,MAIN,W,0,173,188,0.0252,0.0127,0.000,0.000,0.000,42.811,0.000,0.000,0.000,0.000,W,0,0.000,42.811,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,82,42,-18,12,MAIN,W,0,172,187,0.0261,0.0120,0.000,0.000,0.000,41.399,0.000,0.000,0.000,0.000,W,0,0.000,41.399,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,85,45,-15,13,MAIN,W,0,171,183,0.0247,0.0108,0.000,0.000,0.000,39.104,0.000,0.000,0.000,0.000,W,0,0.000,39.104,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,88,48,-12,14,MAIN,W,0,168,181,0.0264,0.0126,0.000,0.000,0.000,36.477,0.000,0.000,0.000,0.000,W,0,0.000,36.477,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,91,51,-9,15,MAIN,W,0,168,181,0.0256,0.0118,0.000,0.000,0.000,34.872,0.000,0.000,0.000,0.000,W,0,0.000,34.872,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,94,54,-6,16,MAIN,W,0,168,180,0.0248,0.0115,0.000,0.000,0.000,31.586,0.000,0.000,0.000,0.000,W,0,0.000,31.586,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,97,57,-3,17,MAIN,W,0,167,178,0.0261,0.0118,0.000,0.000,0.000,27.304,0.000,0.000,0.000,0.000,W,0,0.000,27.304,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,100,60,0,18,MAIN,W,0,166,178,0.0247,0.0133,0.000,0.000,0.000,31.346,0.000,0.000,0.000,0.000,W,0,0.000,31.346,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:10,140,28,1,4,PRODUCTION,0,16,129370,0,103,63,3,19,MAIN,W,8,166,177,0.0252,0.0127,0.000,0.000,0.000,53.284,0.000,0.000,0.000,0.000,W,0,0.000,53.284,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,37,0,-42,0,BSLN,W,0,179,198,0.0262,0.0116,0.000,0.000,0.000,57.046,0.000,0.000,0.000,0.000,W,0,0.000,57.046,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,40,3,-39,1,MAIN,W,0,177,195,0.0266,0.0109,0.000,0.000,0.000,56.187,0.000,0.000,0.000,0.000,W,0,0.000,56.187,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,43,6,-36,2,MAIN,W,0,176,193,0.0262,0.0108,0.000,0.000,0.000,54.695,0.000,0.000,0.000,0.000,W,0,0.000,54.695,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,46,9,-33,3,MAIN,W,0,176,193,0.0256,0.0109,0.000,0.000,0.000,53.871,0.000,0.000,0.000,0.000,W,0,0.000,53.871,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,49,12,-30,4,MAIN,W,0,175,192,0.0260,0.0126,0.000,0.000,0.000,51.330,0.000,0.000,0.000,0.000,W,0,0.000,51.330,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,52,15,-27,5,MAIN,W,0,174,189,0.0256,0.0115,0.000,0.000,0.000,49.925,0.000,0.000,0.000,0.000,W,0,0.000,49.925,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,55,18,-24,6,MAIN,W,0,174,188,0.0265,0.0131,0.000,0.000,0.000,48.819,0.000,0.000,0.000,0.000,W,0,0.000,48.819,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,58,21,-21,7,MAIN,W,0,171,183,0.0256,0.0116,0.000,0.000,0.000,47.233,0.000,0.000,0.000,0.000,W,0,0.000,47.233,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,61,24,-18,8,MAIN,W,0,171,182,0.0254,0.0119,0.000,0.000,0.000,45.363,0.000,0.000,0.000,0.000,W,0,0.000,45.363,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,64,27,-15,9,MAIN,W,0,171,181,0.0251,0.0132,0.000,0.000,0.000,43.787,0.000,0.000,0.000,0.000,W,0,0.000,43.787,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,67,30,-12,10,MAIN,W,0,171,183,0.0264,0.0133,0.000,0.000,0.000,42.266,0.000,0.000,0.000,0.000,W,0,0.000,42.266,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,70,33,-9,11,MAIN,W,0,170,181,0.0253,0.0133,0.000,0.000,0.000,39.708,0.000,0.000,0.000,0.000,W,0,0.000,39.708,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,73,36,-6,12,MAIN,W,0,168,177,0.0259,0.0116,0.000,0.000,0.000,37.127,0.000,0.000,0.000,0.000,W,0,0.000,37.127,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,76,39,-3,13,MAIN,W,0,168,179,0.0265,0.0110,0.000,0.000,0.000,32.703,0.000,0.000,0.000,0.000,W,0,0.000,32.703,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,79,42,0,14,MAIN,W,0,167,176,0.0250,0.0118,0.000,0.000,0.000,28.547,0.000,0.000,0.000,0.000,W,0,0.000,28.547,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1543,3354,COMET,CMPM00TD-0,?,2023-04-01,2023-04-16 23:31:35,Apr 16 2023-23:22:15,131,29,1,5,PRODUCTION,0,16,129370,0,82,45,3,15,MAIN,W,8,167,176,0.0257,0.0135,0.000,0.000,0.000,38.769,0.000,0.000,0.000,0.000,W,0,0.000,38.769,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,30,0,31,0,BSLN,H,0,173,198,0.0159,0.0104,0.000,0.000,0.000,38.048,0.000,0.000,0.000,0.000,R,0,0.000,38.048,39.404,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,32,2,33,1,MAIN,H,0,169,195,0.0161,0.0115,0.000,0.000,0.000,37.662,0.000,0.000,0.000,0.000,R,0,0.000,37.662,37.310,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,34,4,35,2,MAIN,H,0,166,192,0.0160,0.0102,0.000,0.000,0.000,36.892,0.000,0.000,0.000,0.000,R,0,0.000,36.892,36.315,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,36,6,37,3,MAIN,H,0,165,191,0.0160,0.0102,0.000,0.000,0.000,36.857,0.000,0.000,0.000,0.000,R,0,0.000,36.857,36.419,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,38,8,39,4,MAIN,H,0,163,188,0.0152,0.0113,0.000,0.000,0.000,38.980,0.000,0.000,0.000,0.000,R,0,0.000,38.980,37.621,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,40,10,41,5,MAIN,H,0,161,186,0.0154,0.0095,0.000,0.000,0.000,42.022,0.000,0.000,0.000,0.000,R,0,0.000,42.022,39.923,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,42,12,43,6,MAIN,H,0,160,185,0.0169,0.0131,0.000,0.000,0.000,42.449,0.000,0.000,0.000,0.000,R,0,0.000,42.449,43.323,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,44,14,45,7,MAIN,H,0,160,185,0.0167,0.0123,0.000,0.000,0.000,44.554,0.000,0.000,0.000,0.000,R,0,0.000,44.554,47.822,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,46,16,47,8,MAIN,H,0,155,184,0.0204,0.0174,0.000,0.000,0.000,50.114,0.000,0.000,0.000,0.000,R,0,0.000,50.114,53.420,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:13,301,24,1,1,PRODUCTION,0,16,129370,0,48,18,49,9,MAIN,H,0,157,182,0.0270,0.0256,0.000,0.000,0.000,64.096,0.000,0.252,0.000,0.000,R,0,0.000,64.096,60.116,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:23,101,26,1,2,PRODUCTION,0,16,129370,0,35,0,-168,0,BSLN,W,0,168,190,0.0157,0.0103,0.000,0.000,0.000,51.260,0.000,0.000,0.000,0.000,W,0,0.000,51.260,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:23,101,26,1,2,PRODUCTION,0,16,129370,0,38,3,-165,1,MAIN,W,0,170,190,0.0155,0.0116,0.000,0.000,0.000,49.874,0.000,0.000,0.000,0.000,W,0,0.000,49.874,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:23,101,26,1,2,PRODUCTION,0,16,129370,0,41,6,-162,2,MAIN,W,0,166,188,0.0173,0.0138,0.000,0.000,0.000,52.796,0.000,0.000,0.000,0.000,W,0,0.000,52.796,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:23,101,26,1,2,PRODUCTION,0,16,129370,0,44,9,-159,3,MAIN,W,0,163,183,0.0170,0.0121,0.000,0.000,0.000,57.935,0.000,0.000,0.000,0.000,W,0,0.000,57.935,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:23,101,26,1,2,PRODUCTION,0,16,129370,0,47,12,-156,4,MAIN,W,0,163,185,0.0165,0.0113,0.000,0.000,0.000,59.501,0.000,0.000,0.000,0.000,W,0,0.000,59.501,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:23,101,26,1,2,PRODUCTION,0,16,129370,0,50,15,-153,5,MAIN,W,0,162,182,0.0167,0.0120,0.000,0.000,0.000,61.808,0.000,0.000,0.000,0.000,W,0,0.000,61.808,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,30,0,-14,0,BSLN,H,0,173,200,0.0168,0.0102,0.000,0.000,0.000,37.757,0.000,0.000,0.000,0.000,R,0,0.000,37.757,39.157,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,32,2,-12,1,MAIN,H,0,171,196,0.0168,0.0114,0.000,0.000,0.000,37.294,0.000,0.000,0.000,0.000,R,0,0.000,37.294,37.345,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,34,4,-10,2,MAIN,H,0,168,194,0.0165,0.0094,0.000,0.000,0.000,37.058,0.000,0.000,0.000,0.000,R,0,0.000,37.058,35.954,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,36,6,-8,3,MAIN,H,0,168,191,0.0171,0.0101,0.000,0.000,0.000,36.593,0.000,0.000,0.000,0.000,R,0,0.000,36.593,34.985,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,38,8,-6,4,MAIN,H,0,166,192,0.0173,0.0098,0.000,0.000,0.000,35.108,0.000,0.000,0.000,0.000,R,0,0.000,35.108,34.436,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,40,10,-4,5,MAIN,H,0,164,188,0.0171,0.0113,0.000,0.000,0.000,34.884,0.000,0.000,0.000,0.000,R,0,0.000,34.884,34.309,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,42,12,-2,6,MAIN,H,0,161,186,0.0161,0.0100,0.000,0.000,0.000,33.489,0.000,0.000,0.000,0.000,R,0,0.000,33.489,34.603,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,44,14,0,7,MAIN,H,0,159,185,0.0167,0.0092,0.000,0.000,0.000,33.043,0.000,0.000,0.000,0.000,R,0,0.000,33.043,35.319,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,46,16,2,8,MAIN,H,0,157,182,0.0187,0.0104,0.000,0.000,0.000,34.330,0.000,0.000,0.000,0.000,R,0,0.000,34.330,36.455,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:26,302,28,1,3,PRODUCTION,0,16,129370,0,48,18,4,9,MAIN,H,8,159,180,0.0172,0.0110,0.000,0.000,0.000,41.022,0.000,0.254,0.000,0.000,R,0,0.000,41.022,38.013,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:36,102,29,1,4,PRODUCTION,0,16,129370,0,35,0,-12,0,BSLN,W,0,199,221,0.0153,0.0117,0.000,0.000,0.000,51.361,0.000,0.000,0.000,0.000,W,0,0.000,51.361,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:36,102,29,1,4,PRODUCTION,0,16,129370,0,38,3,-9,1,MAIN,W,0,196,219,0.0176,0.0115,0.000,0.000,0.000,50.543,0.000,0.000,0.000,0.000,W,0,0.000,50.543,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:36,102,29,1,4,PRODUCTION,0,16,129370,0,41,6,-6,2,MAIN,W,0,197,220,0.0166,0.0091,0.000,0.000,0.000,48.736,0.000,0.000,0.000,0.000,W,0,0.000,48.736,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:36,102,29,1,4,PRODUCTION,0,16,129370,0,44,9,-3,3,MAIN,W,0,193,215,0.0166,0.0095,0.000,0.000,0.000,47.603,0.000,0.000,0.000,0.000,W,0,0.000,47.603,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:36,102,29,1,4,PRODUCTION,0,16,129370,0,47,12,0,4,MAIN,W,0,189,210,0.0179,0.0116,0.000,0.000,0.000,47.684,0.000,0.000,0.000,0.000,W,0,0.000,47.684,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:36,102,29,1,4,PRODUCTION,0,16,129370,0,50,15,3,5,MAIN,W,8,189,209,0.0169,0.0122,0.000,0.000,0.000,54.713,0.000,0.000,0.000,0.000,W,0,0.000,54.713,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,20,0,-39,0,BSLN,W,0,185,197,0.0183,0.0125,0.000,0.000,0.000,60.429,0.000,0.000,0.000,0.000,W,0,0.000,60.429,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,23,3,-36,1,MAIN,W,0,182,196,0.0164,0.0115,0.000,0.000,0.000,59.520,0.000,0.000,0.000,0.000,W,0,0.000,59.520,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,26,6,-33,2,MAIN,W,0,181,194,0.0153,0.0092,0.000,0.000,0.000,59.039,0.000,0.000,0.000,0.000,W,0,0.000,59.039,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,29,9,-30,3,MAIN,W,0,180,194,0.0162,0.0088,0.000,0.000,0.000,58.026,0.000,0.000,0.000,0.000,W,0,0.000,58.026,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,32,12,-27,4,MAIN,W,0,179,193,0.0173,0.0126,0.000,0.000,0.000,58.073,0.000,0.000,0.000,0.000,W,0,0.000,58.073,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,35,15,-24,5,MAIN,W,0,175,189,0.0161,0.0106,0.000,0.000,0.000,56.904,0.000,0.000,0.000,0.000,W,0,0.000,56.904,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,38,18,-21,6,MAIN,W,0,175,186,0.0156,0.0108,0.000,0.000,0.000,55.950,0.000,0.000,0.000,0.000,W,0,0.000,55.950,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,41,21,-18,7,MAIN,W,0,172,181,0.0178,0.0113,0.000,0.000,0.000,54.938,0.000,0.000,0.000,0.000,W,0,0.000,54.938,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,44,24,-15,8,MAIN,W,0,173,184,0.0162,0.0111,0.000,0.000,0.000,53.542,0.000,0.000,0.000,0.000,W,0,0.000,53.542,0.000,0.000,0.000,0.000
P135_COMBO_TABLE3,MARLIN,B07E1547,883,COMET,CMPM00TD-0,?,2023-04-02,2023-04-15 22:46:21,Apr 15 2023-22:36:39,140,30,1,5,PRODUCTION,0,16,129370,0,47,27,-12,9,MAIN,W,0,170,181,0.0162,0.0114,0.000,0.000,0.000,52.720,0.000,0.000,0.000,0.000,W,0,0.000,52.720,0.000,0.000,0.000,0.000
